Reservation Id,Invoice Line Id,Revenue Group,Description,Quantity,Total,Vat (already included in Total),Posting Date
2806,2,City Tax,City Tax,1,7.93,0,02/10/2018
2806,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2807,1,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
2807,2,City Tax,City Tax,1,7.93,0,02/10/2018
2807,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2808,1,Room revenue,Room Rental Charge,1,189,10.69,04/10/2018
2808,2,City Tax,City Tax,1,10.79,0,04/10/2018
2809,1,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
2809,2,City Tax,City Tax,1,7.93,0,02/10/2018
2810,1,Room revenue,Room Rental Charge,1,111.6,6.31,03/10/2018
2810,2,City Tax,City Tax,1,4.74,0,03/10/2018
2810,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2810,4,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2810,5,City Tax,City Tax,1,4.16,0,04/10/2018
2810,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2811,1,Room revenue,Room Rental Charge,1,118,6.67,07/10/2018
2811,2,City Tax,City Tax,1,6.73,0,07/10/2018
2812,1,Room revenue,Room Rental Charge,1,118,6.67,07/10/2018
2812,2,City Tax,City Tax,1,6.73,0,07/10/2018
2813,1,Room revenue,Room inc. breakfast,1,187.95,10.63,03/10/2018
2813,2,City Tax,City Tax,1,9.93,0,03/10/2018
2813,3,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
2814,1,City Tax,City Tax,1,5.2,0,07/10/2018
2815,1,City Tax,City Tax,1,9.17,0,04/10/2018
2816,1,Room revenue,Room Rental Charge,1,129,7.3,06/10/2018
2816,2,City Tax,City Tax,1,7.36,0,06/10/2018
2816,3,Room revenue,Room Rental Charge,1,118,6.67,07/10/2018
2816,4,City Tax,City Tax,1,6.73,0,07/10/2018
2816,5,Room revenue,Room Rental Charge,1,156,8.83,08/10/2018
2816,6,City Tax,City Tax,1,8.9,0,08/10/2018
2817,1,Food & Beverage,Westmalle Tripel,3,19.5,3.38,02/10/2018
2817,2,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
2817,3,City Tax,City Tax,1,7.93,0,02/10/2018
2817,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
2818,1,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2818,2,City Tax,City Tax,1,6.79,0,05/10/2018
2818,3,Room revenue,Room Rental Charge,1,129,7.3,06/10/2018
2818,4,City Tax,City Tax,1,7.36,0,06/10/2018
2818,5,Reservation Upgrades,Late Checkout,1,39,2.2,07/10/2018
2819,1,Food & Beverage,Brouwerij t' IJ ijwit,1,5.5,0.95,03/10/2018
2819,2,Food & Beverage,Harissa tajine vegan,1,15.5,0.87,03/10/2018
2819,3,Food & Beverage,Brouwerij t' IJ ijwit,1,5.5,0.95,03/10/2018
2819,4,Food & Beverage,Chocolate Fudge brownie,1,3.95,0.22,03/10/2018
2819,5,Room revenue,Room Rental Charge,1,156.6,8.86,03/10/2018
2819,6,City Tax,City Tax,1,8.94,0,03/10/2018
2820,1,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
2820,2,City Tax,City Tax,1,7.93,0,02/10/2018
2821,1,Room revenue,Room Rental Charge,1,97.2,5.5,05/10/2018
2821,2,City Tax,City Tax,1,4.13,0,05/10/2018
2822,1,Food & Beverage,Grolsch half pint,1,4,0.69,03/10/2018
2822,2,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2822,3,City Tax,City Tax,1,9.93,0,03/10/2018
2822,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2823,1,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2823,2,City Tax,City Tax,1,6.79,0,05/10/2018
2825,1,City Tax,City Tax,1,8.44,0,04/10/2018
2826,1,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
2826,2,City Tax,City Tax,1,7.93,0,02/10/2018
2827,1,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
2827,2,City Tax,City Tax,1,7.93,0,02/10/2018
2827,3,Reservation Upgrades,Late Checkout,1,39,2.2,03/10/2018
2828,1,Room revenue,Room Rental Charge,1,113.1,6.4,03/10/2018
2828,2,City Tax,City Tax,1,6.46,0,03/10/2018
2829,1,Room revenue,Room Rental Charge,1,113.1,6.4,03/10/2018
2829,2,City Tax,City Tax,1,6.46,0,03/10/2018
2830,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
2830,2,City Tax,City Tax,1,6.11,0,05/10/2018
2830,3,Room revenue,Room Rental Charge,1,116.1,6.57,06/10/2018
2830,4,City Tax,City Tax,1,6.63,0,06/10/2018
2831,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
2831,2,City Tax,City Tax,1,7.08,0,07/10/2018
2832,1,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2832,2,City Tax,City Tax,1,9.93,0,03/10/2018
2833,1,Room revenue,Room Rental Charge,1,111.6,6.31,03/10/2018
2833,2,City Tax,City Tax,1,4.74,0,03/10/2018
2833,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2834,1,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2834,2,City Tax,City Tax,1,9.93,0,03/10/2018
2835,1,Room revenue,Room Rental Charge,1,139,7.86,03/10/2018
2835,2,City Tax,City Tax,1,7.93,0,03/10/2018
2835,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2836,1,Food & Beverage,Grolsch pint,1,6,1.04,03/10/2018
2836,2,Room revenue,Room Rental Charge,1,111.6,6.31,03/10/2018
2836,3,City Tax,City Tax,1,4.74,0,03/10/2018
2836,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2836,5,Food & Beverage,Grolsch pint,2,12,2.08,04/10/2018
2836,6,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2836,7,City Tax,City Tax,1,4.16,0,04/10/2018
2836,8,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2839,1,Room revenue,Room Rental Charge,1,127.8,7.23,06/10/2018
2839,2,City Tax,City Tax,1,5.43,0,06/10/2018
2839,3,Food & Beverage,On the day Breakfast Menu,3,50.85,2.87,07/10/2018
2840,1,Food & Beverage,Chicken yakitori,1,7.5,0.42,06/10/2018
2840,2,Food & Beverage,Coca Cola reg 0.2ml,1,2.25,0.12,06/10/2018
2840,3,Food & Beverage,Chicken yakitori,1,7.5,0.42,06/10/2018
2840,4,Food & Beverage,Coca Cola reg 0.2ml,1,2.25,0.12,06/10/2018
2840,5,Food & Beverage,Ketel One 50ml,1,7.5,1.3,06/10/2018
2840,6,Food & Beverage,Bundaberg gingerbeer,1,5,0.28,06/10/2018
2840,7,Food & Beverage,Ketel One 50ml,1,7.5,1.3,06/10/2018
2840,8,Food & Beverage,Bundaberg gingerbeer,1,5,0.28,06/10/2018
2840,9,Food & Beverage,Marie Stella Sparkling ,1,3.5,0.19,06/10/2018
2840,10,Food & Beverage,Broderick caramental bisquit,1,2.5,0.14,06/10/2018
2840,11,Room revenue,Room Rental Charge,1,127.8,7.23,06/10/2018
2840,12,City Tax,City Tax,1,5.43,0,06/10/2018
2841,1,Room revenue,Room Rental Charge,1,129,7.3,06/10/2018
2841,2,City Tax,City Tax,1,7.36,0,06/10/2018
2842,1,Room revenue,Room inc. breakfast,1,110.66,6.26,04/10/2018
2842,2,City Tax,City Tax,1,4.11,0,04/10/2018
2842,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
2843,1,City Tax,City Tax,1,8.44,0,03/10/2018
2843,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2844,1,City Tax,City Tax,1,8.44,0,03/10/2018
2844,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2845,1,Room revenue,Room Rental Charge,1,119.2,6.74,06/10/2018
2845,2,City Tax,City Tax,1,5.06,0,06/10/2018
2845,3,Reservation Upgrades,Beverage low,1,0,0,06/10/2018
2845,4,Room revenue,Room Rental Charge,1,71.2,4.03,07/10/2018
2845,5,City Tax,City Tax,1,3.02,0,07/10/2018
2845,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2845,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2846,1,Room revenue,Room Rental Charge,1,170.1,9.62,04/10/2018
2846,2,City Tax,City Tax,1,9.71,0,04/10/2018
2847,1,Room revenue,Room inc. breakfast,1,122.95,6.95,04/10/2018
2847,2,City Tax,City Tax,1,4.63,0,04/10/2018
2847,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
2848,1,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,03/10/2018
2848,2,Food & Beverage,Warsteiner pint,1,6.5,1.12,03/10/2018
2848,3,Food & Beverage,San Pellegrino,1,3,0.16,03/10/2018
2848,4,Food & Beverage,Cheese board,1,12,0.67,03/10/2018
2848,5,Food & Beverage,N. African couscous lamb,1,19,1.07,03/10/2018
2848,6,Food & Beverage,Bassac le Manpot gl,2,13,2.25,03/10/2018
2848,7,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2848,8,City Tax,City Tax,1,9.93,0,03/10/2018
2848,9,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,04/10/2018
2849,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
2849,2,City Tax,City Tax,1,6.11,0,05/10/2018
2851,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
2851,2,City Tax,City Tax,1,6.11,0,05/10/2018
2852,1,Room revenue,Room Rental Charge,1,156.6,8.86,03/10/2018
2852,2,City Tax,City Tax,1,8.94,0,03/10/2018
2852,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2852,4,Room revenue,Room Rental Charge,1,170.1,9.62,04/10/2018
2852,5,City Tax,City Tax,1,9.71,0,04/10/2018
2852,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2854,1,Room revenue,Room Rental Charge,1,139,7.86,03/10/2018
2854,2,City Tax,City Tax,1,7.93,0,03/10/2018
2854,3,Room revenue,Room Rental Charge,1,139,7.86,04/10/2018
2854,4,City Tax,City Tax,1,7.93,0,04/10/2018
2855,1,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2855,2,City Tax,City Tax,1,5.26,0,03/10/2018
2855,3,Room revenue,Room Rental Charge,1,109,6.16,04/10/2018
2855,4,City Tax,City Tax,1,4.63,0,04/10/2018
2856,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2856,2,City Tax,City Tax,1,4.16,0,04/10/2018
2856,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,05/10/2018
2856,4,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
2856,5,City Tax,City Tax,1,4.36,0,05/10/2018
2856,6,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
2857,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2857,2,City Tax,City Tax,1,4.16,0,04/10/2018
2857,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2857,4,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
2857,5,City Tax,City Tax,1,4.36,0,05/10/2018
2857,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
2858,1,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2858,2,City Tax,City Tax,1,6.79,0,05/10/2018
2859,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
2859,2,City Tax,City Tax,1,7.08,0,07/10/2018
2859,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2860,1,Room revenue,Room Rental Charge,1,114,6.45,05/10/2018
2860,2,City Tax,City Tax,1,4.84,0,05/10/2018
2860,3,Room revenue,Room Rental Charge,1,142,8.03,06/10/2018
2860,4,City Tax,City Tax,1,6.03,0,06/10/2018
2861,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
2861,2,City Tax,City Tax,1,7.08,0,07/10/2018
2861,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2862,1,Food & Beverage,Ricotta tortellini,1,17.5,0.99,05/10/2018
2862,2,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2862,3,City Tax,City Tax,1,6.79,0,05/10/2018
2863,1,Room revenue,Room Rental Charge,1,129,7.3,06/10/2018
2863,2,City Tax,City Tax,1,7.36,0,06/10/2018
2864,1,Room revenue,Room Rental Charge,1,189,10.69,04/10/2018
2864,2,City Tax,City Tax,1,10.79,0,04/10/2018
2865,1,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2865,2,City Tax,City Tax,1,5.26,0,03/10/2018
2865,3,Food & Beverage,Cappuccino,1,3,0.16,04/10/2018
2865,4,Food & Beverage,Croissant,1,1.5,0.08,04/10/2018
2866,1,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2866,2,City Tax,City Tax,1,9.93,0,03/10/2018
2867,1,Food & Beverage,Grolsch half pint,3,12,2.08,03/10/2018
2867,2,Food & Beverage,Grolsch pint,1,6,1.04,03/10/2018
2867,3,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2867,4,City Tax,City Tax,1,5.26,0,03/10/2018
2867,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2868,1,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2868,2,City Tax,City Tax,1,9.93,0,03/10/2018
2869,1,Room revenue,Room Rental Charge,1,116.1,6.57,06/10/2018
2869,2,City Tax,City Tax,1,6.63,0,06/10/2018
2869,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2870,1,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2870,2,City Tax,City Tax,1,9.93,0,03/10/2018
2871,1,Room revenue,Room Rental Charge,1,156.6,8.86,03/10/2018
2871,2,City Tax,City Tax,1,8.94,0,03/10/2018
2871,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,04/10/2018
2871,4,Reservation Upgrades,Late Checkout,1,39,2.2,04/10/2018
2872,1,Room revenue,Room Rental Charge,1,156.6,8.86,03/10/2018
2872,2,City Tax,City Tax,1,8.94,0,03/10/2018
2872,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2873,1,Room revenue,Room inc. breakfast,1,137.95,7.8,07/10/2018
2873,2,City Tax,City Tax,1,7.08,0,07/10/2018
2873,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
2873,4,Room revenue,Room inc. breakfast,1,169.95,9.61,08/10/2018
2873,5,City Tax,City Tax,1,8.9,0,08/10/2018
2873,6,Reservation Upgrades,Breakfast prebooked,1,0,0,09/10/2018
2874,1,Reservation Upgrades,Parking,1,19.5,3.38,03/10/2018
2874,2,Food & Beverage,Marie Stella Sparkling ,1,3.5,0.19,03/10/2018
2874,3,Food & Beverage,Coca Cola diet 0.2ml,1,2.25,0.12,03/10/2018
2874,4,Food & Beverage,Fritz Cola,1,3.5,0.19,03/10/2018
2874,5,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2874,6,City Tax,City Tax,1,5.26,0,03/10/2018
2875,1,Room revenue,Room Rental Charge,1,156.6,8.86,03/10/2018
2875,2,City Tax,City Tax,1,8.94,0,03/10/2018
2876,1,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2876,2,City Tax,City Tax,1,6.79,0,05/10/2018
2877,1,City Tax,City Tax,1,5.64,0,05/10/2018
2878,1,Room revenue,Room Rental Charge,1,174,9.84,03/10/2018
2878,2,City Tax,City Tax,1,9.93,0,03/10/2018
2880,1,Room revenue,Room Rental Charge,1,116.1,6.57,06/10/2018
2880,2,City Tax,City Tax,1,6.63,0,06/10/2018
2880,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2881,1,Room revenue,Room Rental Charge,1,147.9,8.37,03/10/2018
2881,2,City Tax,City Tax,1,8.44,0,03/10/2018
2882,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
2882,2,City Tax,City Tax,1,7.08,0,07/10/2018
2883,1,Room revenue,Room Rental Charge,1,156.6,8.86,03/10/2018
2883,2,City Tax,City Tax,1,8.94,0,03/10/2018
2884,1,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2884,2,City Tax,City Tax,1,5.26,0,03/10/2018
2885,1,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2885,2,City Tax,City Tax,1,6.79,0,05/10/2018
2886,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2886,2,City Tax,City Tax,1,7.36,0,07/10/2018
2888,1,Food & Beverage,Grolsch pint,1,6,1.04,06/10/2018
2888,2,Room revenue,Room Rental Charge,1,0,0,06/10/2018
2888,3,City Tax,City Tax,1,0,0,06/10/2018
2889,1,Room revenue,Room Rental Charge,1,107,6.05,05/10/2018
2889,2,City Tax,City Tax,1,6.11,0,05/10/2018
2889,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
2890,1,Food & Beverage,Grolsch half pint,1,4,0.69,03/10/2018
2890,2,Food & Beverage,Montes Chardonnay gl,1,6.5,1.12,03/10/2018
2890,3,Food & Beverage,Elemental bio red 0.375l,1,13.95,2.42,03/10/2018
2890,4,Food & Beverage,125gr Seasalt,1,3.95,0.22,03/10/2018
2890,5,Room revenue,Room Rental Charge,1,199,11.26,03/10/2018
2890,6,City Tax,City Tax,1,11.36,0,03/10/2018
2890,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2891,1,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
2891,2,City Tax,City Tax,1,10.22,0,04/10/2018
2891,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2892,1,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
2892,2,City Tax,City Tax,1,10.22,0,04/10/2018
2892,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2893,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2893,2,City Tax,City Tax,1,4.16,0,04/10/2018
2894,1,Room revenue,Room inc. breakfast,1,136.71,7.73,05/10/2018
2894,2,City Tax,City Tax,1,4.62,0,05/10/2018
2894,3,Reservation Upgrades,Breakfast prebooked,2,0,0,06/10/2018
2895,1,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2895,2,City Tax,City Tax,1,5.26,0,03/10/2018
2896,1,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2896,2,City Tax,City Tax,1,7.08,0,03/10/2018
2897,1,Food & Beverage,Grolsch pint,1,6,1.04,03/10/2018
2897,2,Food & Beverage,Grolsch pint,1,6,1.04,03/10/2018
2897,3,Room revenue,Room Rental Charge,1,111.6,6.31,03/10/2018
2897,4,City Tax,City Tax,1,4.74,0,03/10/2018
2897,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2898,1,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2898,2,City Tax,City Tax,1,6.63,0,07/10/2018
2898,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2899,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2899,2,City Tax,City Tax,1,7.36,0,07/10/2018
2900,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
2900,2,City Tax,City Tax,1,7.36,0,05/10/2018
2900,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
2901,1,Room revenue,Room Rental Charge,1,134.1,7.59,06/10/2018
2901,2,City Tax,City Tax,1,5.69,0,06/10/2018
2901,3,Reservation Upgrades,Late Check out,1,29,1.64,07/10/2018
2902,1,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
2902,2,City Tax,City Tax,1,7.65,0,06/10/2018
2903,1,Food & Beverage,San Pellegrino,2,6,0.33,06/10/2018
2903,2,Food & Beverage,Solan de Cobras Still,1,4,0.22,06/10/2018
2903,3,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
2903,4,City Tax,City Tax,1,7.65,0,06/10/2018
2904,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2904,2,City Tax,City Tax,1,7.36,0,07/10/2018
2905,1,Food & Beverage,Jack Daniels 50ml,1,7.5,1.3,04/10/2018
2905,2,Food & Beverage,Coca Cola reg 0.2ml,1,2.25,0.12,04/10/2018
2905,3,Food & Beverage,Fritz Cola,1,3.5,0.19,04/10/2018
2905,4,Food & Beverage,Pulled beef sandwich,1,6.5,0.36,04/10/2018
2905,5,Food & Beverage,40gr Seasalt,1,1.95,0.11,04/10/2018
2905,6,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
2905,7,City Tax,City Tax,1,10.22,0,04/10/2018
2905,8,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2906,1,Room revenue,Room inc. breakfast,1,142.95,8.09,07/10/2018
2906,2,City Tax,City Tax,1,7.36,0,07/10/2018
2906,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
2907,1,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2907,2,City Tax,City Tax,1,6.63,0,07/10/2018
2908,1,Room revenue,Room Rental Charge,1,169.15,9.57,03/10/2018
2908,2,City Tax,City Tax,1,9.65,0,03/10/2018
2910,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
2910,2,City Tax,City Tax,1,6.63,0,05/10/2018
2911,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2911,2,City Tax,City Tax,1,7.36,0,07/10/2018
2912,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2912,2,City Tax,City Tax,1,7.36,0,07/10/2018
2913,1,Food & Beverage,Kaiken Terroir gl,1,8.5,1.47,06/10/2018
2913,2,Food & Beverage,Salmon pearl barley risotto,1,19.5,1.1,06/10/2018
2913,3,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2913,4,City Tax,City Tax,1,6.88,0,06/10/2018
2913,5,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2913,6,City Tax,City Tax,1,6.63,0,07/10/2018
2914,1,Room revenue,Room inc. breakfast,1,156.9,8.88,05/10/2018
2914,2,City Tax,City Tax,1,7.36,0,05/10/2018
2914,3,Reservation Upgrades,Breakfast prebooked,2,0,0,06/10/2018
2915,1,Room revenue,Room Rental Charge,1,132,7.47,06/10/2018
2915,2,City Tax,City Tax,1,5.6,0,06/10/2018
2916,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2916,2,City Tax,City Tax,1,7.36,0,07/10/2018
2917,1,Food & Beverage,Fentimans Monkey 47 d,1,14.5,2.51,07/10/2018
2917,2,Food & Beverage,Indian Hendricks d,1,12,2.08,07/10/2018
2917,3,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2917,4,City Tax,City Tax,1,7.36,0,07/10/2018
2918,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2918,2,City Tax,City Tax,1,4.16,0,04/10/2018
2918,3,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
2918,4,City Tax,City Tax,1,4.36,0,05/10/2018
2918,5,Room revenue,Room Rental Charge,1,118.8,6.72,06/10/2018
2918,6,City Tax,City Tax,1,5.04,0,06/10/2018
2919,1,Room revenue,Room Rental Charge,1,179.1,10.13,03/10/2018
2919,2,City Tax,City Tax,1,10.22,0,03/10/2018
2920,1,Room revenue,Room Rental Charge,1,199,11.26,04/10/2018
2920,2,City Tax,City Tax,1,11.36,0,04/10/2018
2921,1,Room revenue,Room Rental Charge,1,109,6.16,04/10/2018
2921,2,City Tax,City Tax,1,4.63,0,04/10/2018
2921,3,Reservation Upgrades,Parking,1,19.5,3.38,05/10/2018
2921,4,Food & Beverage,Breakfast prebooked,1,13.95,0.78,05/10/2018
2922,1,City Tax,City Tax,1,6.35,0,06/10/2018
2923,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2923,2,City Tax,City Tax,1,4.16,0,04/10/2018
2923,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,05/10/2018
2924,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
2924,2,City Tax,City Tax,1,7.08,0,07/10/2018
2924,3,Reservation Upgrades,Early Checkin,1,29,1.64,07/10/2018
2924,4,Room revenue,Room Rental Charge,1,124,7.01,08/10/2018
2924,5,City Tax,City Tax,1,7.08,0,08/10/2018
2925,1,City Tax,City Tax,1,6.11,0,07/10/2018
2926,1,Room revenue,Room Rental Charge,1,132,7.47,06/10/2018
2926,2,City Tax,City Tax,1,5.6,0,06/10/2018
2927,1,Room revenue,Room Rental Charge,1,199,11.26,03/10/2018
2927,2,City Tax,City Tax,1,11.36,0,03/10/2018
2927,3,Food & Beverage,On the day Breakfast Menu,1,16.95,0.95,04/10/2018
2928,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2928,2,City Tax,City Tax,1,4.16,0,04/10/2018
2929,1,Room revenue,Room Rental Charge,1,114,6.45,05/10/2018
2929,2,City Tax,City Tax,1,4.84,0,05/10/2018
2930,1,Reservation Upgrades,Parking,1,19.5,3.38,05/10/2018
2930,2,Room revenue,Room Rental Charge,1,114,6.45,05/10/2018
2930,3,City Tax,City Tax,1,4.84,0,05/10/2018
2931,1,City Tax,City Tax,1,2.65,0,07/10/2018
2931,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2931,3,City Tax,City Tax,1,4.07,0,08/10/2018
2933,1,City Tax,City Tax,1,6.11,0,05/10/2018
2934,1,Food & Beverage,Bassac le Manpot gl,1,6.5,1.12,03/10/2018
2934,2,Food & Beverage,Bassac le Manpot gl,-1,-6.5,-1.12,03/10/2018
2934,3,Room revenue,Room Rental Charge,1,179.1,10.13,03/10/2018
2934,4,City Tax,City Tax,1,10.22,0,03/10/2018
2935,1,Room revenue,Room Rental Charge,1,111.6,6.31,03/10/2018
2935,2,City Tax,City Tax,1,4.74,0,03/10/2018
2935,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,04/10/2018
2936,1,Reservation Upgrades,Parking,1,19.5,3.38,05/10/2018
2936,2,Room revenue,Room inc. breakfast,1,141.9,8.03,05/10/2018
2936,3,City Tax,City Tax,1,4.84,0,05/10/2018
2936,4,Reservation Upgrades,Breakfast prebooked,2,0,0,06/10/2018
2937,1,Room revenue,Room Rental Charge,1,111.6,6.31,03/10/2018
2937,2,City Tax,City Tax,1,4.74,0,03/10/2018
2937,3,Food & Beverage,On the day Breakfast Menu,1,16.95,0.95,04/10/2018
2938,1,Room revenue,Room Rental Charge,1,169.15,9.57,03/10/2018
2938,2,City Tax,City Tax,1,9.65,0,03/10/2018
2938,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2940,1,Room revenue,Room Rental Charge,1,109,6.16,04/10/2018
2940,2,City Tax,City Tax,1,4.63,0,04/10/2018
2941,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2941,2,City Tax,City Tax,1,4.16,0,04/10/2018
2942,1,Room revenue,Room inc. breakfast,1,84.56,4.78,07/10/2018
2942,2,City Tax,City Tax,1,3,0,07/10/2018
2942,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
2943,1,Room revenue,Room Rental Charge,1,199,11.26,03/10/2018
2943,2,City Tax,City Tax,1,11.36,0,03/10/2018
